what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304960584666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304960594151
error,log,,,"Internal Error",1304960597213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304960613963
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1304960619885
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.lineStart",1304960621542
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.lineEnd",1304960624135
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.lineStart",1304960626151
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.lineEnd",1304960631073
error,log,,,"Internal Error",1304960646104
error,log,,,"Internal Error",1304960646104
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304960671636
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304960675277
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1304960684605
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1304960689027
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304960690386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304960704511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304960730449
activated,view,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.PackageExplorer",1304960730465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304960768747
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.copy",1304960776059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304960777684
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.properties",1304960777715
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304960787669
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.deletePreviousWord",1304960804935
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.deletePreviousWord",1304960805325
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.paste",1304960812497
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304960813607
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960819497
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960819669
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960821325
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960821497
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960821669
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960821904
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960822091
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960822310
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960823857
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960824029
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960825638
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.delete",1304960826310
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304960827560
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.lineStart",1304960932249
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960932874
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960933030
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960933296
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304960933530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304960947499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304960960577
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.paste",1304960960968
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.lineEnd",1304960962858
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304960964515
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.I20110504-0744,"org.eclipse.mylyn.java.tasks",1304960964577
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304960968671
executed,command,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.edit.text.java.select.enclosing",1304960975921
executed,command,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.edit.text.java.refactor.quickMenu",1304960977687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304960980156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304960989765
executed,command,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.edit.text.java.extract.constant",1304960989765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304960997281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304960997484
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304960997593
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.window.nextEditor",1304960997640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304961003390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304961003562
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304961003640
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.window.nextEditor",1304961003671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.lineEnd",1304961004718
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordPrevious",1304961007375
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordPrevious",1304961007547
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordPrevious",1304961007718
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304961008015
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304961009890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304961022984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304961023140
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304961023265
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.window.nextEditor",1304961023297
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.cut",1304961026656
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304961027422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304961035531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304961035688
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304961035844
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.window.nextEditor",1304961035891
activated,view,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.PackageExplorer",1304961038656
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304961038906
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.lineStart",1304961056735
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.paste",1304961057141
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304961060297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304961061922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304961062063
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304961062219
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.window.nextEditor",1304961062235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304961063360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304961063547
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304961063610
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.window.nextEditor",1304961063625
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304961065454
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304961068719
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304961072844
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304961085563
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.copy",1304961086719
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304961088907
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.paste",1304961091844
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304961092266
activated,view,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.PackageExplorer",1304961101376
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304961105548
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304961106454
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304961106610
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304961106751
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304961106907
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304961107173
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304961107329
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304961107485
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304961107829
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304961109251
activated,view,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.PackageExplorer",1304961115032
opened,editor,org.eclipse.pde.ui,3.6.100.v20110418,"org.eclipse.pde.ui.manifestEditor",1304961116642
activated,editor,org.eclipse.pde.ui,3.6.100.v20110418,"org.eclipse.pde.ui.manifestEditor",1304961116735
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304961130782
closed,editor,org.eclipse.pde.ui,3.6.100.v20110418,"org.eclipse.pde.ui.manifestEditor",1304961130814
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.close",1304961130829
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304961143626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304961603660
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304961608192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304961620879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304963402079
activated,view,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.PackageExplorer",1304963402111
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304963402329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304963411626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304963411986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304963420033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304963466017
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.paste",1304963467470
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304963470361
executed,command,org.eclipse.wst.sse.ui,1.3.0.v201104192009,"org.eclipse.wst.sse.ui.format.document",1304963474267
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304963481908
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304963484674
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304963484986
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304963491424
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304963492002
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304963506768
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.lineEnd",1304963511846
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.copy",1304963513393
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304963561487
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.paste",1304963564127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304963570034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304963681128
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304963682784
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304963682987
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304963683144
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304963683300
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304963683456
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304963683628
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304963683784
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304963684112
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.paste",1304963685253
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304963686206
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.cut",1304963693987
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304963694691
activated,view,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.PackageExplorer",1304963699956
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201104192009,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304963701753
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.paste",1304963710988
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304963721925
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304963730253
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304963773722
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304963793738
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.lineEnd",1304963805035
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1304963810566
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1304963812285
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.lineEnd",1304963813051
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1304963834582
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordPrevious",1304963841520
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordPrevious",1304963841676
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordPrevious",1304963841832
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304963842113
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304963843801
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1304963853113
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1304963868754
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.lineEnd",1304963869598
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1304963873035
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304963875567
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.lineStart",1304963881161
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304963882301
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304963882457
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304963882598
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordNext",1304963882754
